item,family,wave,question_text,option_code,option_label,option_position,n_options,option_text,paired_coverage,entropy_nats
CC20_330b,CC20_330,source_pre,"[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯",1,Support,0,2,"Question: [CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯ Response option: Support",0.9998254156078448,0.6397886682829802
CC20_330b,CC20_330,source_pre,"[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯",2,Oppose,1,2,"Question: [CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯ Response option: Oppose",0.9998254156078448,0.6397886682829802
CC20_330c,CC20_330,source_pre,"[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯",1,Support,0,2,"Question: [CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯ Response option: Support",0.9997284242788694,0.6478905314237668
CC20_330c,CC20_330,source_pre,"[CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯",2,Oppose,1,2,"Question: [CC20_330grid] {grid} On the issue of gun regulation, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_330a] Prohibit state and local governments from publishing the names and addresses of all gun owners ◯ ◯ [CC20_330b] Ban assault rifles ◯ ◯ [CC20_330c] Make it easier for people to obtain concealed-carry permit ◯ ◯ Response option: Oppose",0.9997284242788694,0.6478905314237668
CC20_331a,CC20_331,source_pre,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal",1,Support,0,2,"Question: [CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal Response option: Support",0.998971891912863,0.6122335068055307
CC20_331a,CC20_331,source_pre,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal",2,Oppose,1,2,"Question: [CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal Response option: Oppose",0.998971891912863,0.6122335068055307
CC20_331b,CC20_331,source_pre,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the",1,Support,0,2,"Question: [CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the Response option: Support",0.9991270780392232,0.6737956661301494
CC20_331b,CC20_331,source_pre,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the",2,Oppose,1,2,"Question: [CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the Response option: Oppose",0.9991270780392232,0.6737956661301494
CC20_331c,CC20_331,source_pre,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the visa lottery and ending family-based migration. ◯ ◯ [CC20_331e] Increase",1,Support,0,2,"Question: [CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the visa lottery and ending family-based migration. ◯ ◯ [CC20_331e] Increase Response option: Support",0.9991852728366084,0.6827495108779491
CC20_331c,CC20_331,source_pre,"[CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the visa lottery and ending family-based migration. ◯ ◯ [CC20_331e] Increase",2,Oppose,1,2,"Question: [CC20_331grid] {grid} What do you think the U.S. government should do about immigration? Do you support or oppose each of the following? [1] Support [2] Oppose [CC20_331a] Grant legal status to all illegal immigrants who have held jobs and paid taxes for at least 3 years, and not been convicted of any felony crimes. ◯ ◯ [CC20_331b] Increase the number of border patrols on the US-Mexican border. ◯ ◯ [CC20_331c] Withhold federal funds from any local police department that does not report to the federal government anyone they identify as an illegal immigrant. ◯ ◯ [CC20_331d] Reduce <u>legal</u> immigration by 50 percent over the next 10 years by eliminating the visa lottery and ending family-based migration. ◯ ◯ [CC20_331e] Increase Response option: Oppose",0.9991852728366084,0.6827495108779491
CC20_332a,CC20_332,source_pre,"[CC20_332grid] {grid} On the topic of abortion, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_332a] Always allow a woman to obtain an abortion as a matter of choice ◯ ◯ [CC20_332b] Permit abortion only in case of rape, incest or when the woman's life is in danger ◯ ◯ [CC20_332c] Prohibit all abortions after the 20th week of pregnancy ◯ ◯ [CC20_332d] Allow employers to decline",1,Support,0,2,"Question: [CC20_332grid] {grid} On the topic of abortion, do you support or oppose each of the following proposals? [1] Support [2] Oppose [CC20_332a] Always allow a woman to obtain an abortion as a matter of choice ◯ ◯ [CC20_332b] Permit abortion only in case of rape, incest or when the woman's life is in danger ◯ ◯ [CC20_332c] Prohibit all abortions after the 20th week of pregnancy ◯ ◯ [CC20_332d] Allow employers to decline Response option: Support",0.9997284242788694,0.672154434836757
